evidence_id,feedback_id,evidence_type,evidence_text,confidence,domain
EVO_TEXT_BFB-04206,BFB-04206,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.6431,bearing
RCA_TEXT_BFB-04207,BFB-04207,rca_text,结合振动、峭度和温升特征，滚动体故障与运维阶段异常高度一致，优先追溯到 BOPR-04207。,0.6235,bearing
EVO_TEXT_BFB-04207,BFB-04207,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.6235,bearing
RCA_TEXT_BFB-04208,BFB-04208,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前严重内圈故障的主要失效模式。,0.7052,bearing
EVO_TEXT_BFB-04208,BFB-04208,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7052,bearing
RCA_TEXT_BFB-04209,BFB-04209,rca_text,诊断结果显示轴承出现轻微滚动体故障，根因更可能来自制造阶段实体 BMAN-00956 的风险累积。,0.6629,bearing
EVO_TEXT_BFB-04209,BFB-04209,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.6629,bearing
RCA_TEXT_BFB-04210,BFB-04210,rca_text,该样本的生命周期风险在检测阶段较突出，能够解释当前严重内圈故障的主要失效模式。,0.7062,bearing
EVO_TEXT_BFB-04210,BFB-04210,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.7062,bearing
RCA_TEXT_BFB-04211,BFB-04211,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-04211。,0.6339,bearing
EVO_TEXT_BFB-04211,BFB-04211,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6339,bearing
RCA_TEXT_BFB-04212,BFB-04212,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8365,bearing
EVO_TEXT_BFB-04212,BFB-04212,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8365,bearing
RCA_TEXT_BFB-04213,BFB-04213,rca_text,结合振动、峭度和温升特征，滚动体故障与材料阶段异常高度一致，优先追溯到 BMAT-00258。,0.7393,bearing
EVO_TEXT_BFB-04213,BFB-04213,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.7393,bearing
RCA_TEXT_BFB-04214,BFB-04214,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00893。,0.7115,bearing
EVO_TEXT_BFB-04214,BFB-04214,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7115,bearing
RCA_TEXT_BFB-04215,BFB-04215,rca_text,该样本的生命周期风险在运维阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.7092,bearing
EVO_TEXT_BFB-04215,BFB-04215,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.7092,bearing
RCA_TEXT_BFB-04216,BFB-04216,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自材料阶段实体 BMAT-00074 的风险累积。,0.657,bearing
EVO_TEXT_BFB-04216,BFB-04216,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.657,bearing
RCA_TEXT_BFB-04217,BFB-04217,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8147,bearing
EVO_TEXT_BFB-04217,BFB-04217,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8147,bearing
RCA_TEXT_BFB-04218,BFB-04218,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.7823,bearing
EVO_TEXT_BFB-04218,BFB-04218,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.7823,bearing
RCA_TEXT_BFB-04219,BFB-04219,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.6864,bearing
EVO_TEXT_BFB-04219,BFB-04219,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6864,bearing
RCA_TEXT_BFB-04220,BFB-04220,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.6675,bearing
EVO_TEXT_BFB-04220,BFB-04220,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6675,bearing
RCA_TEXT_BFB-04221,BFB-04221,rca_text,该样本的生命周期风险在运维阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.6353,bearing
EVO_TEXT_BFB-04221,BFB-04221,fault_evolution_text,风险首先在运维阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6353,bearing
RCA_TEXT_BFB-04222,BFB-04222,rca_text,结合振动、峭度和温升特征，滚动体故障与装配阶段异常高度一致，优先追溯到 BASM-04222。,0.686,bearing
EVO_TEXT_BFB-04222,BFB-04222,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.686,bearing
RCA_TEXT_BFB-04223,BFB-04223,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00452。,0.7043,bearing
EVO_TEXT_BFB-04223,BFB-04223,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.7043,bearing
RCA_TEXT_BFB-04224,BFB-04224,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前轻微内圈故障的主要失效模式。,0.6797,bearing
EVO_TEXT_BFB-04224,BFB-04224,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6797,bearing
RCA_TEXT_BFB-04225,BFB-04225,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自检测阶段实体 BINSP-04225 的风险累积。,0.7244,bearing
EVO_TEXT_BFB-04225,BFB-04225,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7244,bearing
RCA_TEXT_BFB-04226,BFB-04226,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8571,bearing
EVO_TEXT_BFB-04226,BFB-04226,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8571,bearing
RCA_TEXT_BFB-04227,BFB-04227,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.6328,bearing
EVO_TEXT_BFB-04227,BFB-04227,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.6328,bearing
RCA_TEXT_BFB-04228,BFB-04228,rca_text,诊断结果显示轴承出现轻微外圈故障，根因更可能来自制造阶段实体 BMAN-01091 的风险累积。,0.7341,bearing
EVO_TEXT_BFB-04228,BFB-04228,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7341,bearing
RCA_TEXT_BFB-04229,BFB-04229,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8743,bearing
EVO_TEXT_BFB-04229,BFB-04229,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8743,bearing
RCA_TEXT_BFB-04230,BFB-04230,rca_text,该样本的生命周期风险在检测阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.6462,bearing
EVO_TEXT_BFB-04230,BFB-04230,fault_evolution_text,风险首先在检测阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6462,bearing
RCA_TEXT_BFB-04231,BFB-04231,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00516。,0.6298,bearing
EVO_TEXT_BFB-04231,BFB-04231,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6298,bearing
RCA_TEXT_BFB-04232,BFB-04232,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自材料阶段实体 BMAT-00344 的风险累积。,0.6226,bearing
EVO_TEXT_BFB-04232,BFB-04232,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6226,bearing
RCA_TEXT_BFB-04233,BFB-04233,rca_text,诊断结果显示轴承出现轻微内圈故障，根因更可能来自材料阶段实体 BMAT-00255 的风险累积。,0.7144,bearing
EVO_TEXT_BFB-04233,BFB-04233,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微内圈故障。,0.7144,bearing
RCA_TEXT_BFB-04234,BFB-04234,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00337 的风险累积。,0.6758,bearing
EVO_TEXT_BFB-04234,BFB-04234,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.6758,bearing
RCA_TEXT_BFB-04235,BFB-04235,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.6325,bearing
EVO_TEXT_BFB-04235,BFB-04235,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6325,bearing
RCA_TEXT_BFB-04236,BFB-04236,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00230 的风险累积。,0.639,bearing
EVO_TEXT_BFB-04236,BFB-04236,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.639,bearing
RCA_TEXT_BFB-04237,BFB-04237,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00819。,0.7007,bearing
EVO_TEXT_BFB-04237,BFB-04237,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7007,bearing
RCA_TEXT_BFB-04238,BFB-04238,rca_text,结合振动、峭度和温升特征，内圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00088。,0.6371,bearing
EVO_TEXT_BFB-04238,BFB-04238,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微内圈故障。,0.6371,bearing
RCA_TEXT_BFB-04239,BFB-04239,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8729,bearing
EVO_TEXT_BFB-04239,BFB-04239,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8729,bearing
RCA_TEXT_BFB-04240,BFB-04240,rca_text,诊断结果显示轴承出现严重外圈故障，根因更可能来自制造阶段实体 BMAN-00092 的风险累积。,0.8046,bearing
EVO_TEXT_BFB-04240,BFB-04240,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.8046,bearing
RCA_TEXT_BFB-04241,BFB-04241,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.881,bearing
EVO_TEXT_BFB-04241,BFB-04241,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.881,bearing
RCA_TEXT_BFB-04242,BFB-04242,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自制造阶段实体 BMAN-01075 的风险累积。,0.6753,bearing
EVO_TEXT_BFB-04242,BFB-04242,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6753,bearing
RCA_TEXT_BFB-04243,BFB-04243,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8328,bearing
EVO_TEXT_BFB-04243,BFB-04243,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8328,bearing
RCA_TEXT_BFB-04244,BFB-04244,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00789。,0.6372,bearing
EVO_TEXT_BFB-04244,BFB-04244,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6372,bearing
RCA_TEXT_BFB-04245,BFB-04245,rca_text,结合振动、峭度和温升特征，内圈故障与检测阶段异常高度一致，优先追溯到 BINSP-04245。,0.6031,bearing
EVO_TEXT_BFB-04245,BFB-04245,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6031,bearing
RCA_TEXT_BFB-04246,BFB-04246,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自设计阶段实体 BDES-00459 的风险累积。,0.6913,bearing
EVO_TEXT_BFB-04246,BFB-04246,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6913,bearing
RCA_TEXT_BFB-04247,BFB-04247,rca_text,结合振动、峭度和温升特征，滚动体故障与制造阶段异常高度一致，优先追溯到 BMAN-00413。,0.6235,bearing
EVO_TEXT_BFB-04247,BFB-04247,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6235,bearing
RCA_TEXT_BFB-04248,BFB-04248,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自材料阶段实体 BMAT-00386 的风险累积。,0.717,bearing
EVO_TEXT_BFB-04248,BFB-04248,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.717,bearing
RCA_TEXT_BFB-04249,BFB-04249,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00659。,0.5842,bearing
EVO_TEXT_BFB-04249,BFB-04249,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5842,bearing
RCA_TEXT_BFB-04250,BFB-04250,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-01066。,0.7122,bearing
EVO_TEXT_BFB-04250,BFB-04250,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7122,bearing
RCA_TEXT_BFB-04251,BFB-04251,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8386,bearing
EVO_TEXT_BFB-04251,BFB-04251,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8386,bearing
RCA_TEXT_BFB-04252,BFB-04252,rca_text,该样本的生命周期风险在设计阶段较突出，能够解释当前轻微外圈故障的主要失效模式。,0.6635,bearing
EVO_TEXT_BFB-04252,BFB-04252,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6635,bearing
RCA_TEXT_BFB-04253,BFB-04253,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00369 的风险累积。,0.7185,bearing
EVO_TEXT_BFB-04253,BFB-04253,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7185,bearing
RCA_TEXT_BFB-04254,BFB-04254,rca_text,结合振动、峭度和温升特征，外圈故障与装配阶段异常高度一致，优先追溯到 BASM-04254。,0.6866,bearing
EVO_TEXT_BFB-04254,BFB-04254,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6866,bearing
RCA_TEXT_BFB-04255,BFB-04255,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-01113。,0.6112,bearing
EVO_TEXT_BFB-04255,BFB-04255,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6112,bearing
RCA_TEXT_BFB-04256,BFB-04256,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.6585,bearing
EVO_TEXT_BFB-04256,BFB-04256,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6585,bearing
RCA_TEXT_BFB-04257,BFB-04257,rca_text,结合振动、峭度和温升特征，外圈故障与运维阶段异常高度一致，优先追溯到 BOPR-04257。,0.6955,bearing
EVO_TEXT_BFB-04257,BFB-04257,fault_evolution_text,风险首先在运维阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6955,bearing
RCA_TEXT_BFB-04258,BFB-04258,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.86,bearing
EVO_TEXT_BFB-04258,BFB-04258,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.86,bearing
RCA_TEXT_BFB-04259,BFB-04259,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00506 的风险累积。,0.6121,bearing
EVO_TEXT_BFB-04259,BFB-04259,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6121,bearing
RCA_TEXT_BFB-04260,BFB-04260,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自材料阶段实体 BMAT-00237 的风险累积。,0.7297,bearing
EVO_TEXT_BFB-04260,BFB-04260,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7297,bearing
RCA_TEXT_BFB-04261,BFB-04261,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8289,bearing
EVO_TEXT_BFB-04261,BFB-04261,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8289,bearing
RCA_TEXT_BFB-04262,BFB-04262,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8131,bearing
EVO_TEXT_BFB-04262,BFB-04262,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8131,bearing
RCA_TEXT_BFB-04263,BFB-04263,rca_text,结合振动、峭度和温升特征，内圈故障与运维阶段异常高度一致，优先追溯到 BOPR-04263。,0.7722,bearing
EVO_TEXT_BFB-04263,BFB-04263,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.7722,bearing
RCA_TEXT_BFB-04264,BFB-04264,rca_text,该样本的生命周期风险在检测阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.6004,bearing
EVO_TEXT_BFB-04264,BFB-04264,fault_evolution_text,风险首先在检测阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6004,bearing
RCA_TEXT_BFB-04265,BFB-04265,rca_text,诊断结果显示轴承出现轻微滚动体故障，根因更可能来自检测阶段实体 BINSP-04265 的风险累积。,0.6533,bearing
EVO_TEXT_BFB-04265,BFB-04265,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6533,bearing
RCA_TEXT_BFB-04266,BFB-04266,rca_text,诊断结果显示轴承出现严重内圈故障，根因更可能来自装配阶段实体 BASM-04266 的风险累积。,0.649,bearing
EVO_TEXT_BFB-04266,BFB-04266,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.649,bearing
RCA_TEXT_BFB-04267,BFB-04267,rca_text,该样本的生命周期风险在运维阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.6325,bearing
EVO_TEXT_BFB-04267,BFB-04267,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6325,bearing
RCA_TEXT_BFB-04268,BFB-04268,rca_text,结合振动、峭度和温升特征，内圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00326。,0.614,bearing
EVO_TEXT_BFB-04268,BFB-04268,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.614,bearing
RCA_TEXT_BFB-04269,BFB-04269,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重内圈故障的主要失效模式。,0.6897,bearing
EVO_TEXT_BFB-04269,BFB-04269,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6897,bearing
RCA_TEXT_BFB-04270,BFB-04270,rca_text,结合振动、峭度和温升特征，滚动体故障与材料阶段异常高度一致，优先追溯到 BMAT-00327。,0.6698,bearing
EVO_TEXT_BFB-04270,BFB-04270,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6698,bearing
RCA_TEXT_BFB-04271,BFB-04271,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00342 的风险累积。,0.6325,bearing
EVO_TEXT_BFB-04271,BFB-04271,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.6325,bearing
RCA_TEXT_BFB-04272,BFB-04272,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自设计阶段实体 BDES-00505 的风险累积。,0.7679,bearing
EVO_TEXT_BFB-04272,BFB-04272,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7679,bearing
RCA_TEXT_BFB-04273,BFB-04273,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.5634,bearing
EVO_TEXT_BFB-04273,BFB-04273,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.5634,bearing
RCA_TEXT_BFB-04274,BFB-04274,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00767。,0.7585,bearing
EVO_TEXT_BFB-04274,BFB-04274,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7585,bearing
RCA_TEXT_BFB-04275,BFB-04275,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.6998,bearing
EVO_TEXT_BFB-04275,BFB-04275,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6998,bearing
RCA_TEXT_BFB-04276,BFB-04276,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.6508,bearing
EVO_TEXT_BFB-04276,BFB-04276,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.6508,bearing
RCA_TEXT_BFB-04277,BFB-04277,rca_text,该样本的生命周期风险在设计阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.7062,bearing
EVO_TEXT_BFB-04277,BFB-04277,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7062,bearing
RCA_TEXT_BFB-04278,BFB-04278,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00569 的风险累积。,0.6954,bearing
EVO_TEXT_BFB-04278,BFB-04278,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6954,bearing
RCA_TEXT_BFB-04279,BFB-04279,rca_text,诊断结果显示轴承出现轻微滚动体故障，根因更可能来自制造阶段实体 BMAN-00139 的风险累积。,0.6263,bearing
EVO_TEXT_BFB-04279,BFB-04279,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.6263,bearing
RCA_TEXT_BFB-04280,BFB-04280,rca_text,结合振动、峭度和温升特征，外圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00016。,0.7679,bearing
EVO_TEXT_BFB-04280,BFB-04280,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7679,bearing
RCA_TEXT_BFB-04281,BFB-04281,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8141,bearing
EVO_TEXT_BFB-04281,BFB-04281,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8141,bearing
RCA_TEXT_BFB-04282,BFB-04282,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-04282。,0.6834,bearing
EVO_TEXT_BFB-04282,BFB-04282,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6834,bearing
RCA_TEXT_BFB-04283,BFB-04283,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.7564,bearing
EVO_TEXT_BFB-04283,BFB-04283,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.7564,bearing
RCA_TEXT_BFB-04284,BFB-04284,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00631。,0.5964,bearing
EVO_TEXT_BFB-04284,BFB-04284,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.5964,bearing
RCA_TEXT_BFB-04285,BFB-04285,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-04285。,0.7423,bearing
EVO_TEXT_BFB-04285,BFB-04285,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7423,bearing
RCA_TEXT_BFB-04286,BFB-04286,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自装配阶段实体 BASM-04286 的风险累积。,0.6366,bearing
EVO_TEXT_BFB-04286,BFB-04286,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6366,bearing
RCA_TEXT_BFB-04287,BFB-04287,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8132,bearing
EVO_TEXT_BFB-04287,BFB-04287,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8132,bearing
RCA_TEXT_BFB-04288,BFB-04288,rca_text,诊断结果显示轴承出现轻微外圈故障，根因更可能来自装配阶段实体 BASM-04288 的风险累积。,0.5963,bearing
EVO_TEXT_BFB-04288,BFB-04288,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5963,bearing
RCA_TEXT_BFB-04289,BFB-04289,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8509,bearing
EVO_TEXT_BFB-04289,BFB-04289,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8509,bearing
RCA_TEXT_BFB-04290,BFB-04290,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自制造阶段实体 BMAN-00485 的风险累积。,0.7404,bearing
EVO_TEXT_BFB-04290,BFB-04290,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7404,bearing
RCA_TEXT_BFB-04291,BFB-04291,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8127,bearing
EVO_TEXT_BFB-04291,BFB-04291,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8127,bearing
RCA_TEXT_BFB-04292,BFB-04292,rca_text,结合振动、峭度和温升特征，外圈故障与设计阶段异常高度一致，优先追溯到 BDES-00228。,0.616,bearing
EVO_TEXT_BFB-04292,BFB-04292,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.616,bearing
RCA_TEXT_BFB-04293,BFB-04293,rca_text,该样本的生命周期风险在检测阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.6504,bearing
EVO_TEXT_BFB-04293,BFB-04293,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6504,bearing
RCA_TEXT_BFB-04294,BFB-04294,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前轻微外圈故障的主要失效模式。,0.6479,bearing
