evidence_id,feedback_id,evidence_type,evidence_text,confidence,domain
EVO_TEXT_HFB-04449,HFB-04449,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5162,hydraulic
RCA_TEXT_HFB-04450,HFB-04450,rca_text,卸荷阀出现中度泄漏异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04450。,0.5836,hydraulic
EVO_TEXT_HFB-04450,HFB-04450,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.5836,hydraulic
RCA_TEXT_HFB-04451,HFB-04451,rca_text,结合传感器能量和检测记录，溢流阀的压力异常与设计阶段高风险实体 HDES-01074 一致。,0.5144,hydraulic
EVO_TEXT_HFB-04451,HFB-04451,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5144,hydraulic
RCA_TEXT_HFB-04452,HFB-04452,rca_text,该案例表现为中度振动异常，根因更可能由运维阶段隐患累积触发。,0.6583,hydraulic
EVO_TEXT_HFB-04452,HFB-04452,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6583,hydraulic
RCA_TEXT_HFB-04453,HFB-04453,rca_text,结合传感器能量和检测记录，卸荷阀的泄漏异常与制造阶段高风险实体 HMAN-00086 一致。,0.5871,hydraulic
EVO_TEXT_HFB-04453,HFB-04453,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.5871,hydraulic
RCA_TEXT_HFB-04454,HFB-04454,rca_text,该案例表现为轻微流量异常，根因更可能由制造阶段隐患累积触发。,0.5564,hydraulic
EVO_TEXT_HFB-04454,HFB-04454,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5564,hydraulic
RCA_TEXT_HFB-04455,HFB-04455,rca_text,该案例表现为中度振动异常，根因更可能由设计阶段隐患累积触发。,0.6455,hydraulic
EVO_TEXT_HFB-04455,HFB-04455,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6455,hydraulic
RCA_TEXT_HFB-04456,HFB-04456,rca_text,结合传感器能量和检测记录，作动筒的泄漏异常与材料阶段高风险实体 HMAT-00467 一致。,0.613,hydraulic
EVO_TEXT_HFB-04456,HFB-04456,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.613,hydraulic
RCA_TEXT_HFB-04457,HFB-04457,rca_text,冷却器出现中度温度异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00240。,0.6869,hydraulic
EVO_TEXT_HFB-04457,HFB-04457,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6869,hydraulic
RCA_TEXT_HFB-04458,HFB-04458,rca_text,该案例表现为轻微流量异常，根因更可能由装配阶段隐患累积触发。,0.544,hydraulic
EVO_TEXT_HFB-04458,HFB-04458,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.544,hydraulic
RCA_TEXT_HFB-04459,HFB-04459,rca_text,节流阀出现轻微流量异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00168。,0.595,hydraulic
EVO_TEXT_HFB-04459,HFB-04459,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.595,hydraulic
RCA_TEXT_HFB-04460,HFB-04460,rca_text,结合传感器能量和检测记录，作动筒的温度异常与运维阶段高风险实体 HOPR-04460 一致。,0.5584,hydraulic
EVO_TEXT_HFB-04460,HFB-04460,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5584,hydraulic
RCA_TEXT_HFB-04461,HFB-04461,rca_text,结合传感器能量和检测记录，液压油箱的振动异常与运维阶段高风险实体 HOPR-04461 一致。,0.5406,hydraulic
EVO_TEXT_HFB-04461,HFB-04461,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5406,hydraulic
RCA_TEXT_HFB-04462,HFB-04462,rca_text,结合传感器能量和检测记录，节流阀的阀芯卡滞与制造阶段高风险实体 HMAN-01052 一致。,0.6195,hydraulic
EVO_TEXT_HFB-04462,HFB-04462,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6195,hydraulic
RCA_TEXT_HFB-04463,HFB-04463,rca_text,方向控制阀出现轻微流量异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00665。,0.5642,hydraulic
EVO_TEXT_HFB-04463,HFB-04463,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5642,hydraulic
RCA_TEXT_HFB-04464,HFB-04464,rca_text,单向阀出现轻微振动异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04464。,0.54,hydraulic
EVO_TEXT_HFB-04464,HFB-04464,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.54,hydraulic
RCA_TEXT_HFB-04465,HFB-04465,rca_text,结合传感器能量和检测记录，管路总成的压力异常与装配阶段高风险实体 HASM-04465 一致。,0.6453,hydraulic
EVO_TEXT_HFB-04465,HFB-04465,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6453,hydraulic
RCA_TEXT_HFB-04466,HFB-04466,rca_text,结合传感器能量和检测记录，管路总成的温度异常与设计阶段高风险实体 HPIP-00770 一致。,0.5666,hydraulic
EVO_TEXT_HFB-04466,HFB-04466,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5666,hydraulic
RCA_TEXT_HFB-04467,HFB-04467,rca_text,结合传感器能量和检测记录，液压油箱的泄漏异常与设计阶段高风险实体 HDES-00567 一致。,0.6058,hydraulic
EVO_TEXT_HFB-04467,HFB-04467,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6058,hydraulic
RCA_TEXT_HFB-04468,HFB-04468,rca_text,液压油箱出现轻微振动异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00880。,0.5572,hydraulic
EVO_TEXT_HFB-04468,HFB-04468,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5572,hydraulic
RCA_TEXT_HFB-04469,HFB-04469,rca_text,结合传感器能量和检测记录，单向阀的阀芯卡滞与运维阶段高风险实体 HOPR-04469 一致。,0.6455,hydraulic
EVO_TEXT_HFB-04469,HFB-04469,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6455,hydraulic
RCA_TEXT_HFB-04470,HFB-04470,rca_text,该案例表现为中度阀芯卡滞，根因更可能由设计阶段隐患累积触发。,0.5844,hydraulic
EVO_TEXT_HFB-04470,HFB-04470,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.5844,hydraulic
RCA_TEXT_HFB-04471,HFB-04471,rca_text,该案例表现为中度压力异常，根因更可能由设计阶段隐患累积触发。,0.5961,hydraulic
EVO_TEXT_HFB-04471,HFB-04471,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5961,hydraulic
RCA_TEXT_HFB-04472,HFB-04472,rca_text,液压泵总成出现轻微泄漏异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00477。,0.582,hydraulic
EVO_TEXT_HFB-04472,HFB-04472,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.582,hydraulic
RCA_TEXT_HFB-04473,HFB-04473,rca_text,方向控制阀出现轻微泄漏异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00541。,0.6226,hydraulic
EVO_TEXT_HFB-04473,HFB-04473,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6226,hydraulic
RCA_TEXT_HFB-04474,HFB-04474,rca_text,方向控制阀出现轻微振动异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04474。,0.6198,hydraulic
EVO_TEXT_HFB-04474,HFB-04474,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6198,hydraulic
RCA_TEXT_HFB-04475,HFB-04475,rca_text,溢流阀出现轻微泄漏异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00158。,0.6165,hydraulic
EVO_TEXT_HFB-04475,HFB-04475,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6165,hydraulic
RCA_TEXT_HFB-04476,HFB-04476,rca_text,节流阀出现中度阀芯卡滞，生命周期风险集中在制造阶段，建议优先追溯 HMAN-01169。,0.6147,hydraulic
EVO_TEXT_HFB-04476,HFB-04476,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6147,hydraulic
RCA_TEXT_HFB-04477,HFB-04477,rca_text,液压油箱出现中度流量异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00018。,0.6288,hydraulic
EVO_TEXT_HFB-04477,HFB-04477,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6288,hydraulic
RCA_TEXT_HFB-04478,HFB-04478,rca_text,管路总成出现轻微压力异常，生命周期风险集中在设计阶段，建议优先追溯 HPIP-00772。,0.5735,hydraulic
EVO_TEXT_HFB-04478,HFB-04478,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5735,hydraulic
RCA_TEXT_HFB-04479,HFB-04479,rca_text,该案例表现为轻微流量异常，根因更可能由运维阶段隐患累积触发。,0.5638,hydraulic
EVO_TEXT_HFB-04479,HFB-04479,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5638,hydraulic
RCA_TEXT_HFB-04480,HFB-04480,rca_text,该案例表现为轻微振动异常，根因更可能由检测阶段隐患累积触发。,0.6251,hydraulic
EVO_TEXT_HFB-04480,HFB-04480,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6251,hydraulic
RCA_TEXT_HFB-04481,HFB-04481,rca_text,冷却器出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04481。,0.5988,hydraulic
EVO_TEXT_HFB-04481,HFB-04481,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5988,hydraulic
RCA_TEXT_HFB-04482,HFB-04482,rca_text,结合传感器能量和检测记录，溢流阀的流量异常与设计阶段高风险实体 HDES-01002 一致。,0.5826,hydraulic
EVO_TEXT_HFB-04482,HFB-04482,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.5826,hydraulic
RCA_TEXT_HFB-04483,HFB-04483,rca_text,溢流阀出现轻微泄漏异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00412。,0.5734,hydraulic
EVO_TEXT_HFB-04483,HFB-04483,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5734,hydraulic
RCA_TEXT_HFB-04484,HFB-04484,rca_text,液压油箱出现中度流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04484。,0.6849,hydraulic
EVO_TEXT_HFB-04484,HFB-04484,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6849,hydraulic
RCA_TEXT_HFB-04485,HFB-04485,rca_text,该案例表现为轻微流量异常，根因更可能由运维阶段隐患累积触发。,0.6267,hydraulic
EVO_TEXT_HFB-04485,HFB-04485,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6267,hydraulic
RCA_TEXT_HFB-04486,HFB-04486,rca_text,该案例表现为轻微阀芯卡滞，根因更可能由运维阶段隐患累积触发。,0.5432,hydraulic
EVO_TEXT_HFB-04486,HFB-04486,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5432,hydraulic
RCA_TEXT_HFB-04487,HFB-04487,rca_text,方向控制阀出现轻微阀芯卡滞，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04487。,0.6954,hydraulic
EVO_TEXT_HFB-04487,HFB-04487,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6954,hydraulic
RCA_TEXT_HFB-04488,HFB-04488,rca_text,节流阀出现中度流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04488。,0.6113,hydraulic
EVO_TEXT_HFB-04488,HFB-04488,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6113,hydraulic
RCA_TEXT_HFB-04489,HFB-04489,rca_text,蓄能器出现轻微振动异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-04489。,0.6261,hydraulic
EVO_TEXT_HFB-04489,HFB-04489,fault_evolution_text,检测阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6261,hydraulic
RCA_TEXT_HFB-04490,HFB-04490,rca_text,该案例表现为中度泄漏异常，根因更可能由运维阶段隐患累积触发。,0.615,hydraulic
EVO_TEXT_HFB-04490,HFB-04490,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.615,hydraulic
RCA_TEXT_HFB-04491,HFB-04491,rca_text,该案例表现为轻微压力异常，根因更可能由制造阶段隐患累积触发。,0.6111,hydraulic
EVO_TEXT_HFB-04491,HFB-04491,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6111,hydraulic
RCA_TEXT_HFB-04492,HFB-04492,rca_text,作动筒出现轻微振动异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00819。,0.5882,hydraulic
EVO_TEXT_HFB-04492,HFB-04492,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.5882,hydraulic
RCA_TEXT_HFB-04493,HFB-04493,rca_text,结合传感器能量和检测记录，管路总成的压力异常与装配阶段高风险实体 HASM-04493 一致。,0.603,hydraulic
EVO_TEXT_HFB-04493,HFB-04493,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.603,hydraulic
RCA_TEXT_HFB-04494,HFB-04494,rca_text,该案例表现为轻微阀芯卡滞，根因更可能由运维阶段隐患累积触发。,0.6,hydraulic
EVO_TEXT_HFB-04494,HFB-04494,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6,hydraulic
RCA_TEXT_HFB-04495,HFB-04495,rca_text,单向阀出现轻微阀芯卡滞，生命周期风险集中在设计阶段，建议优先追溯 HDES-00145。,0.6002,hydraulic
EVO_TEXT_HFB-04495,HFB-04495,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6002,hydraulic
RCA_TEXT_HFB-04496,HFB-04496,rca_text,蓄能器出现轻微流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04496。,0.6584,hydraulic
EVO_TEXT_HFB-04496,HFB-04496,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6584,hydraulic
RCA_TEXT_HFB-04497,HFB-04497,rca_text,该案例表现为轻微泄漏异常，根因更可能由制造阶段隐患累积触发。,0.6222,hydraulic
EVO_TEXT_HFB-04497,HFB-04497,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6222,hydraulic
RCA_TEXT_HFB-04498,HFB-04498,rca_text,该案例表现为轻微振动异常，根因更可能由制造阶段隐患累积触发。,0.5549,hydraulic
EVO_TEXT_HFB-04498,HFB-04498,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.5549,hydraulic
RCA_TEXT_HFB-04499,HFB-04499,rca_text,卸荷阀出现轻微温度异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00359。,0.5916,hydraulic
EVO_TEXT_HFB-04499,HFB-04499,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5916,hydraulic
RCA_TEXT_HFB-04500,HFB-04500,rca_text,管路总成出现轻微振动异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04500。,0.6026,hydraulic
EVO_TEXT_HFB-04500,HFB-04500,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6026,hydraulic
RCA_TEXT_HFB-04501,HFB-04501,rca_text,结合传感器能量和检测记录，蓄能器的振动异常与制造阶段高风险实体 HMAN-00998 一致。,0.602,hydraulic
EVO_TEXT_HFB-04501,HFB-04501,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.602,hydraulic
RCA_TEXT_HFB-04502,HFB-04502,rca_text,管路总成出现中度压力异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04502。,0.6183,hydraulic
EVO_TEXT_HFB-04502,HFB-04502,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6183,hydraulic
RCA_TEXT_HFB-04503,HFB-04503,rca_text,结合传感器能量和检测记录，管路总成的流量异常与运维阶段高风险实体 HOPR-04503 一致。,0.5605,hydraulic
EVO_TEXT_HFB-04503,HFB-04503,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5605,hydraulic
RCA_TEXT_HFB-04504,HFB-04504,rca_text,管路总成出现轻微振动异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04504。,0.5584,hydraulic
EVO_TEXT_HFB-04504,HFB-04504,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5584,hydraulic
RCA_TEXT_HFB-04505,HFB-04505,rca_text,结合传感器能量和检测记录，节流阀的振动异常与制造阶段高风险实体 HMAN-01199 一致。,0.5743,hydraulic
EVO_TEXT_HFB-04505,HFB-04505,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5743,hydraulic
RCA_TEXT_HFB-04506,HFB-04506,rca_text,方向控制阀出现中度阀芯卡滞，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00141。,0.6558,hydraulic
EVO_TEXT_HFB-04506,HFB-04506,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6558,hydraulic
RCA_TEXT_HFB-04507,HFB-04507,rca_text,该案例表现为轻微流量异常，根因更可能由运维阶段隐患累积触发。,0.6184,hydraulic
EVO_TEXT_HFB-04507,HFB-04507,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6184,hydraulic
RCA_TEXT_HFB-04508,HFB-04508,rca_text,管路总成出现中度流量异常，生命周期风险集中在设计阶段，建议优先追溯 HPIP-00779。,0.6505,hydraulic
EVO_TEXT_HFB-04508,HFB-04508,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6505,hydraulic
RCA_TEXT_HFB-04509,HFB-04509,rca_text,结合传感器能量和检测记录，溢流阀的泄漏异常与运维阶段高风险实体 HOPR-04509 一致。,0.6572,hydraulic
EVO_TEXT_HFB-04509,HFB-04509,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6572,hydraulic
RCA_TEXT_HFB-04510,HFB-04510,rca_text,蓄能器出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04510。,0.5754,hydraulic
EVO_TEXT_HFB-04510,HFB-04510,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5754,hydraulic
RCA_TEXT_HFB-04511,HFB-04511,rca_text,溢流阀出现轻微流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04511。,0.623,hydraulic
EVO_TEXT_HFB-04511,HFB-04511,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.623,hydraulic
RCA_TEXT_HFB-04512,HFB-04512,rca_text,结合传感器能量和检测记录，液压泵总成的振动异常与检测阶段高风险实体 HINSP-04512 一致。,0.6293,hydraulic
EVO_TEXT_HFB-04512,HFB-04512,fault_evolution_text,检测阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6293,hydraulic
RCA_TEXT_HFB-04513,HFB-04513,rca_text,过滤器出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04513。,0.6097,hydraulic
EVO_TEXT_HFB-04513,HFB-04513,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.6097,hydraulic
RCA_TEXT_HFB-04514,HFB-04514,rca_text,冷却器出现轻微流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04514。,0.5491,hydraulic
EVO_TEXT_HFB-04514,HFB-04514,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5491,hydraulic
RCA_TEXT_HFB-04515,HFB-04515,rca_text,液压油箱出现轻微泄漏异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00366。,0.613,hydraulic
EVO_TEXT_HFB-04515,HFB-04515,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.613,hydraulic
RCA_TEXT_HFB-04516,HFB-04516,rca_text,蓄能器出现中度压力异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00501。,0.6278,hydraulic
EVO_TEXT_HFB-04516,HFB-04516,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6278,hydraulic
RCA_TEXT_HFB-04517,HFB-04517,rca_text,过滤器出现中度流量异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00883。,0.6581,hydraulic
EVO_TEXT_HFB-04517,HFB-04517,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6581,hydraulic
RCA_TEXT_HFB-04518,HFB-04518,rca_text,该案例表现为中度泄漏异常，根因更可能由装配阶段隐患累积触发。,0.6825,hydraulic
EVO_TEXT_HFB-04518,HFB-04518,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6825,hydraulic
RCA_TEXT_HFB-04519,HFB-04519,rca_text,卸荷阀出现轻微压力异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00993。,0.5615,hydraulic
EVO_TEXT_HFB-04519,HFB-04519,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5615,hydraulic
RCA_TEXT_HFB-04520,HFB-04520,rca_text,结合传感器能量和检测记录，液压泵总成的泄漏异常与运维阶段高风险实体 HOPR-04520 一致。,0.5838,hydraulic
EVO_TEXT_HFB-04520,HFB-04520,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5838,hydraulic
RCA_TEXT_HFB-04521,HFB-04521,rca_text,结合传感器能量和检测记录，节流阀的流量异常与装配阶段高风险实体 HASM-04521 一致。,0.6192,hydraulic
EVO_TEXT_HFB-04521,HFB-04521,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6192,hydraulic
RCA_TEXT_HFB-04522,HFB-04522,rca_text,该案例表现为轻微温度异常，根因更可能由运维阶段隐患累积触发。,0.5978,hydraulic
EVO_TEXT_HFB-04522,HFB-04522,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5978,hydraulic
RCA_TEXT_HFB-04523,HFB-04523,rca_text,结合传感器能量和检测记录，管路总成的泄漏异常与运维阶段高风险实体 HOPR-04523 一致。,0.6683,hydraulic
EVO_TEXT_HFB-04523,HFB-04523,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6683,hydraulic
RCA_TEXT_HFB-04524,HFB-04524,rca_text,该案例表现为中度压力异常，根因更可能由检测阶段隐患累积触发。,0.6716,hydraulic
EVO_TEXT_HFB-04524,HFB-04524,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6716,hydraulic
RCA_TEXT_HFB-04525,HFB-04525,rca_text,液压油箱出现轻微压力异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-01198。,0.5858,hydraulic
EVO_TEXT_HFB-04525,HFB-04525,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5858,hydraulic
RCA_TEXT_HFB-04526,HFB-04526,rca_text,蓄能器出现轻微振动异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04526。,0.6174,hydraulic
EVO_TEXT_HFB-04526,HFB-04526,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6174,hydraulic
RCA_TEXT_HFB-04527,HFB-04527,rca_text,蓄能器出现中度压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04527。,0.6019,hydraulic
EVO_TEXT_HFB-04527,HFB-04527,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6019,hydraulic
RCA_TEXT_HFB-04528,HFB-04528,rca_text,该案例表现为轻微泄漏异常，根因更可能由运维阶段隐患累积触发。,0.602,hydraulic
EVO_TEXT_HFB-04528,HFB-04528,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.602,hydraulic
RCA_TEXT_HFB-04529,HFB-04529,rca_text,蓄能器出现轻微阀芯卡滞，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00293。,0.5969,hydraulic
EVO_TEXT_HFB-04529,HFB-04529,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5969,hydraulic
RCA_TEXT_HFB-04530,HFB-04530,rca_text,结合传感器能量和检测记录，冷却器的温度异常与设计阶段高风险实体 HDES-00206 一致。,0.593,hydraulic
EVO_TEXT_HFB-04530,HFB-04530,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.593,hydraulic
RCA_TEXT_HFB-04531,HFB-04531,rca_text,结合传感器能量和检测记录，卸荷阀的振动异常与设计阶段高风险实体 HDES-00573 一致。,0.5219,hydraulic
EVO_TEXT_HFB-04531,HFB-04531,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5219,hydraulic
RCA_TEXT_HFB-04532,HFB-04532,rca_text,管路总成出现轻微压力异常，生命周期风险集中在设计阶段，建议优先追溯 HPIP-00782。,0.5969,hydraulic
EVO_TEXT_HFB-04532,HFB-04532,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5969,hydraulic
RCA_TEXT_HFB-04533,HFB-04533,rca_text,该案例表现为轻微泄漏异常，根因更可能由运维阶段隐患累积触发。,0.6658,hydraulic
EVO_TEXT_HFB-04533,HFB-04533,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6658,hydraulic
RCA_TEXT_HFB-04534,HFB-04534,rca_text,冷却器出现轻微压力异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-04534。,0.6222,hydraulic
